AveragePublishedPrice,PriceIndexPercentageChange,ProductGroup12MSalesSplit,ProductGroupCode,ProductGroupGUID,ProductGroupName,ProductSold,SupplyOffered,TwelveMonthQtySold,key
2265,9.9,49.2,WMP,5059289c-925c-4626-8117-e1d6120b993f,Wholemilk Powders,TRUE,TRUE,351406,cb6c7209-7611-48f0-8723-2a23e49dd57c
3527,1.5,10.4,AMF,de2447a1-02f8-4dde-a16c-df3eae9633f9,Anhydrous Milkfat,TRUE,TRUE,81013,cbded749-955e-40e3-b1b9-fdf2415a720f
2834,-2.3,7.2,Butter,809a4c6a-fe41-4f3e-944c-712fa9484cda,Butter,TRUE,TRUE,56147,cbded749-955e-40e3-b1b9-fdf2415a720f
1496,-1.2,1.1,BMP,3c77879a-f4d3-499e-9665-40267ce519b0,Buttermilk Powders,TRUE,TRUE,8897,cbded749-955e-40e3-b1b9-fdf2415a720f
2535,-5.6,4.6,Ched,352b39d7-beca-48ca-8a10-37807ed34edc,Cheddar Cheese,TRUE,TRUE,35696,cbded749-955e-40e3-b1b9-fdf2415a720f
574,0,0.6,LAC,8c726760-97de-4a77-9c72-163bf59d811f,Lactose,TRUE,TRUE,4332,cbded749-955e-40e3-b1b9-fdf2415a720f
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,cbded749-955e-40e3-b1b9-fdf2415a720f
3852,-11.5,1.4,RenCas,54d52866-9565-4826-96dc-11fc1a904675,Rennet Casein,TRUE,TRUE,10865,cbded749-955e-40e3-b1b9-fdf2415a720f
1762,-1.4,21.8,SMP,b991d38d-ba9c-44b9-b857-be8da9ebccde,Skimmilk Powders,TRUE,TRUE,170551,cbded749-955e-40e3-b1b9-fdf2415a720f
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,cbded749-955e-40e3-b1b9-fdf2415a720f
1890,-3.7,52.8,WMP,0cc6687b-be6b-4fae-930d-5aa5b2c397f2,Wholemilk Powders,TRUE,TRUE,412189,cbded749-955e-40e3-b1b9-fdf2415a720f
4755,3.9,9.6,AMF,a4d3132b-23aa-496f-a86b-2bb7be4907d0,Anhydrous Milkfat,TRUE,TRUE,64812,cc97a2e6-e514-428d-8ae6-e48da7686176
3745,2.7,7,Butter,adee55d6-003f-432a-b132-33aeae504509,Butter,TRUE,TRUE,47094,cc97a2e6-e514-428d-8ae6-e48da7686176
2973,16.9,1.2,BMP,62107981-eb6c-4ee4-9931-34745a7a1d51,Buttermilk Powders,TRUE,TRUE,8314,cc97a2e6-e514-428d-8ae6-e48da7686176
3184,-2.2,4,Ched,27f4b486-2395-4d2d-9f51-450f14ebd752,Cheddar Cheese,TRUE,TRUE,27143,cc97a2e6-e514-428d-8ae6-e48da7686176
918,0.5,0.9,LAC,0d68a14e-c699-435f-a778-780490837818,Lactose,TRUE,TRUE,5894,cc97a2e6-e514-428d-8ae6-e48da7686176
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,cc97a2e6-e514-428d-8ae6-e48da7686176
5167,2,1.6,RenCas,ca1d8bdd-84b9-4cd4-a7f9-8f0deed88865,Rennet Casein,TRUE,TRUE,10709,cc97a2e6-e514-428d-8ae6-e48da7686176
1970,0.3,23.2,SMP,b67f8d21-0645-4836-91eb-1bce6b7dc93b,Skimmilk Powders,TRUE,TRUE,156513,cc97a2e6-e514-428d-8ae6-e48da7686176
,,,SWP,,Sweet Whey Powder,FALSE,TRUE,,cc97a2e6-e514-428d-8ae6-e48da7686176
2667,2.5,52.4,WMP,c350b688-875d-4381-a038-5100db93ddc5,Wholemilk Powders,TRUE,TRUE,353335,cc97a2e6-e514-428d-8ae6-e48da7686176
5314,-4.5,9.7,AMF,2b5e1cf8-bf30-44e3-931d-53a456cbe50e,Anhydrous Milkfat,,TRUE,91179,ccf1f254-9d7d-4f97-bc07-da60d3696f1b
4586,-3.8,4.7,Butter,f3d48acb-4778-481e-aee6-ba03c65606bd,Butter,,TRUE,44416,ccf1f254-9d7d-4f97-bc07-da60d3696f1b
5355,3.1,0.9,BMP,64c6c4d7-629f-47ad-b6b0-853751d0f844,Buttermilk Powders,,TRUE,7996,ccf1f254-9d7d-4f97-bc07-da60d3696f1b
4845,-1.7,3.4,Ched,37a50925-362b-4320-805c-4cfcf50bc60c,Cheddar Cheese,,TRUE,32247,ccf1f254-9d7d-4f97-bc07-da60d3696f1b
,,,LAC,,Lactose,,FALSE,,ccf1f254-9d7d-4f97-bc07-da60d3696f1b
8824,-5.4,0.7,MPC70,55e11b99-1bfd-490a-9ed0-35c5f79c89e4,Milk Protein Concentrate 70,,TRUE,6623,ccf1f254-9d7d-4f97-bc07-da60d3696f1b
11461,-3.5,1.1,RenCas,aec08a33-1f25-4a02-9f00-68bcf5040565,Rennet Casein,,TRUE,10521,ccf1f254-9d7d-4f97-bc07-da60d3696f1b
4780,-0.1,21,SMP,717d8242-123f-4b65-9859-54b5e387ebd6,Skimmilk Powders,,TRUE,197172,ccf1f254-9d7d-4f97-bc07-da60d3696f1b
4999,-0.3,58.4,WMP,941d36d6-de6f-4f40-8b99-dce83e8e4806,Wholemilk Powders,,TRUE,548585,ccf1f254-9d7d-4f97-bc07-da60d3696f1b
6841,5.2,9.2,AMF,fe3d1c61-7f69-41f7-90b6-dcbf826601a0,Anhydrous Milkfat,TRUE,TRUE,60608,cd696e4d-c818-4a2e-a79c-1049f3cf981e
5736,-2.5,6.2,Butter,76f3d5d3-0338-4d04-be2a-fc2475d32e68,Butter,TRUE,TRUE,40715,cd696e4d-c818-4a2e-a79c-1049f3cf981e
,,,BMP,,Buttermilk Powders,FALSE,FALSE,,cd696e4d-c818-4a2e-a79c-1049f3cf981e
4107,-0.1,3.9,Ched,f52952ea-a508-4b5f-b899-4bb9f42ada6c,Cheddar Cheese,TRUE,TRUE,25537,cd696e4d-c818-4a2e-a79c-1049f3cf981e
,,1.7,LAC,5110c968-26be-40cf-9cf9-a8ad3cccb293,Lactose,TRUE,TRUE,11022,cd696e4d-c818-4a2e-a79c-1049f3cf981e
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,cd696e4d-c818-4a2e-a79c-1049f3cf981e
5612,-8.6,1.8,RenCas,54dfdd8e-ffd4-4bf3-85ba-eaa385a23ba5,Rennet Casein,TRUE,TRUE,11723,cd696e4d-c818-4a2e-a79c-1049f3cf981e
1797,-5.6,23.2,SMP,4dc0b331-3ecd-4a17-8c36-b4feae2e0820,Skimmilk Powders,TRUE,TRUE,152296,cd696e4d-c818-4a2e-a79c-1049f3cf981e
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,cd696e4d-c818-4a2e-a79c-1049f3cf981e
3014,-0.5,52.7,WMP,9d68cc26-bb08-4627-852e-69cd0e33babf,Wholemilk Powders,TRUE,TRUE,345765,cd696e4d-c818-4a2e-a79c-1049f3cf981e
3430,-5.9,9.1,AMF,0d002b15-a4c8-48dc-a9b3-4aa710d5fb9f,Anhydrous Milkfat,TRUE,TRUE,79980,ce9ff73e-09d6-4363-8d07-1b35710ebaff
2709,5.6,6.2,Butter,6d8246f7-2bac-4bf4-a600-895e42478807,Butter,TRUE,TRUE,54863,ce9ff73e-09d6-4363-8d07-1b35710ebaff
1825,-1,1,BMP,f9b3e908-c391-490e-ab04-cb41cbd2d790,Buttermilk Powders,TRUE,TRUE,9060,ce9ff73e-09d6-4363-8d07-1b35710ebaff
2874,-5,4.4,Ched,885d656e-deb8-4d87-8328-8864c7008a75,Cheddar Cheese,TRUE,TRUE,39047,ce9ff73e-09d6-4363-8d07-1b35710ebaff
503,-2,0.3,LAC,5596bc71-181f-4b51-bc55-a83d0552ef28,Lactose,TRUE,TRUE,2554,ce9ff73e-09d6-4363-8d07-1b35710ebaff
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,ce9ff73e-09d6-4363-8d07-1b35710ebaff
5250,-4.4,1.3,RenCas,1d82fc8d-cf3a-4405-bb7a-db0660487ceb,Rennet Casein,TRUE,TRUE,11188,ce9ff73e-09d6-4363-8d07-1b35710ebaff
1851,-8.1,21,SMP,c393bc47-5008-4984-9c20-67681d2d51ac,Skimmilk Powders,TRUE,TRUE,185231,ce9ff73e-09d6-4363-8d07-1b35710ebaff
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,ce9ff73e-09d6-4363-8d07-1b35710ebaff
2148,-11,56.4,WMP,cd418bc1-1e9e-4763-a150-86a4543fa358,Wholemilk Powders,TRUE,TRUE,496708,ce9ff73e-09d6-4363-8d07-1b35710ebaff
3112,-7.4,8.4,AMF,c1f8e427-5b39-44d9-a091-5ffc53979d2b,Anhydrous Milkfat,TRUE,TRUE,82192,cf2bc964-cfbf-4193-80de-9823d62f5087
2619,-10,6,Butter,fb34af6e-5d6c-4414-a4fc-db2348631e2c,Butter,TRUE,TRUE,59263,cf2bc964-cfbf-4193-80de-9823d62f5087
1795,-7,0.9,BMP,7fbae3a9-5fe5-45d8-8109-a14f8825883c,Buttermilk Powders,TRUE,TRUE,8521,cf2bc964-cfbf-4193-80de-9823d62f5087
3055,,4,Ched,3eda9541-54aa-4abf-b597-20450cfa6858,Cheddar Cheese,TRUE,TRUE,39337,cf2bc964-cfbf-4193-80de-9823d62f5087
540,-6.9,0,LAC,8e30817a-0d04-4443-a2d0-5177d1fef083,Lactose,TRUE,TRUE,150,cf2bc964-cfbf-4193-80de-9823d62f5087
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,cf2bc964-cfbf-4193-80de-9823d62f5087
5789,-4.4,1,RenCas,acd7106a-0f10-4dd4-9bce-b88fbb69ea1f,Rennet Casein,TRUE,TRUE,9785,cf2bc964-cfbf-4193-80de-9823d62f5087
1982,-1.3,22.6,SMP,4480024a-3497-4791-8808-a8c733f80c10,Skimmilk Powders,TRUE,TRUE,221566,cf2bc964-cfbf-4193-80de-9823d62f5087
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,cf2bc964-cfbf-4193-80de-9823d62f5087
2309,-3.1,56.8,WMP,c4c14dc1-2d7d-46de-97ac-a7fc699b5150,Wholemilk Powders,TRUE,TRUE,557780,cf2bc964-cfbf-4193-80de-9823d62f5087
3856,2.4,8.9,AMF,028b94c5-864c-4589-94b0-d3a5b6f1b3b6,Anhydrous Milkfat,TRUE,TRUE,75675,d14078d0-735a-445e-839c-6a266dde2663
2850,-11.1,6.1,Butter,ce7a4e16-be89-41c7-b52d-f2b643e97cdc,Butter,TRUE,TRUE,51565,d14078d0-735a-445e-839c-6a266dde2663
2064,3.2,1,BMP,c76991f7-acce-408e-af47-271f02ca00ed,Buttermilk Powders,TRUE,TRUE,8700,d14078d0-735a-445e-839c-6a266dde2663
3163,-2.2,4.5,Ched,a3751f66-1b5d-4f8a-82d3-fee4302349e0,Cheddar Cheese,TRUE,TRUE,37863,d14078d0-735a-445e-839c-6a266dde2663
507,-3.8,0.2,LAC,3c14c304-5933-4507-9c6a-cf3de78e70a7,Lactose,TRUE,TRUE,2070,d14078d0-735a-445e-839c-6a266dde2663
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,d14078d0-735a-445e-839c-6a266dde2663
6178,2.1,1.3,RenCas,ce0632f3-caf1-4197-a51d-62d9b5961de3,Rennet Casein,TRUE,TRUE,10982,d14078d0-735a-445e-839c-6a266dde2663
2178,-4.5,20.8,SMP,588e2d5e-9f9a-427e-93ef-c98143f183e9,Skimmilk Powders,TRUE,TRUE,176322,d14078d0-735a-445e-839c-6a266dde2663
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,d14078d0-735a-445e-839c-6a266dde2663
2694,-4.6,56.8,WMP,540c231b-ac38-4c13-9274-97bd1585e6a7,Wholemilk Powders,TRUE,TRUE,480403,d14078d0-735a-445e-839c-6a266dde2663
3340,4.9,11,AMF,ad159ea5-a714-4437-837d-868800e4ba19,Anhydrous Milkfat,TRUE,TRUE,79495,d1fe5b16-4fa7-49f8-b6d8-c16003c176f6
2697,3.8,7.5,Butter,604ba39f-30b8-43e7-9b83-9925c3442843,Butter,TRUE,TRUE,53920,d1fe5b16-4fa7-49f8-b6d8-c16003c176f6
1545,16.2,1.2,BMP,01ac9681-90cb-4ebe-a0d9-d5e960fa0073,Buttermilk Powders,TRUE,TRUE,8732,d1fe5b16-4fa7-49f8-b6d8-c16003c176f6
2693,-0.8,4.2,Ched,8dc09c6c-58d1-40b3-965e-1b991f982228,Cheddar Cheese,TRUE,TRUE,30157,d1fe5b16-4fa7-49f8-b6d8-c16003c176f6
713,3.9,0.8,LAC,ce3e1834-73c8-4396-ba92-2b75a9cd0893,Lactose,TRUE,TRUE,6122,d1fe5b16-4fa7-49f8-b6d8-c16003c176f6
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,d1fe5b16-4fa7-49f8-b6d8-c16003c176f6
5060,0.3,1.7,RenCas,819e8832-9878-44e4-a0b0-edcc68d4d24e,Rennet Casein,TRUE,TRUE,12271,d1fe5b16-4fa7-49f8-b6d8-c16003c176f6
1658,-0.9,22.9,SMP,958f3789-f35d-47bd-b1da-6ba2bc5c6c4d,Skimmilk Powders,TRUE,TRUE,165247,d1fe5b16-4fa7-49f8-b6d8-c16003c176f6
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,d1fe5b16-4fa7-49f8-b6d8-c16003c176f6
2252,3,50.6,WMP,1279e7b1-0a63-43ed-a53b-a17da65fef25,Wholemilk Powders,TRUE,TRUE,364717,d1fe5b16-4fa7-49f8-b6d8-c16003c176f6
6547,2.2,8.3,AMF,602e09d3-10f3-4678-a099-24f69c0feecd,Anhydrous Milkfat,TRUE,TRUE,54210,d5cc22e4-b99e-487f-84c7-3e599b1dfbfa
4897,8.8,6.5,Butter,7deedb15-385d-4b66-a48d-546d90257e62,Butter,TRUE,TRUE,42402,d5cc22e4-b99e-487f-84c7-3e599b1dfbfa
,,,BMP,,Buttermilk Powders,FALSE,FALSE,,d5cc22e4-b99e-487f-84c7-3e599b1dfbfa
3486,5.2,4,Ched,d6169da9-5353-498f-91ce-79a3519f6ec1,Cheddar Cheese,TRUE,TRUE,25877,d5cc22e4-b99e-487f-84c7-3e599b1dfbfa
397,,1.5,LAC,07841365-b7ce-4789-ad8d-82941b1f3c8a,Lactose,TRUE,TRUE,10059,d5cc22e4-b99e-487f-84c7-3e599b1dfbfa
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,d5cc22e4-b99e-487f-84c7-3e599b1dfbfa
4709,5.5,1.9,RenCas,abcbabc5-13c8-44c2-926c-98c3e45bdb91,Rennet Casein,TRUE,TRUE,12176,d5cc22e4-b99e-487f-84c7-3e599b1dfbfa
1818,6.5,23.3,SMP,8fed31e7-e767-4314-9ad9-b971e19e33b7,Skimmilk Powders,TRUE,TRUE,152382,d5cc22e4-b99e-487f-84c7-3e599b1dfbfa
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,d5cc22e4-b99e-487f-84c7-3e599b1dfbfa
3010,5.1,53.2,WMP,32b1f945-5b47-4cf9-8dde-72c3220c3040,Wholemilk Powders,TRUE,TRUE,347420,d5cc22e4-b99e-487f-84c7-3e599b1dfbfa
6577,-0.2,10.4,AMF,6678824b-63ef-4b40-a412-d4fd888e52fd,Anhydrous Milkfat,TRUE,TRUE,68329,d6c6916e-8782-4902-9e81-b50317f359ba
6004,3.4,6.9,Butter,70911087-f2de-4995-9af4-5a90699543ab,Butter,TRUE,TRUE,44895,d6c6916e-8782-4902-9e81-b50317f359ba
,,,BMP,,Buttermilk Powders,FALSE,FALSE,,d6c6916e-8782-4902-9e81-b50317f359ba
4112,1.6,3.7,Ched,92dafa29-c3f7-497c-ba80-14d4927d5881,Cheddar Cheese,TRUE,TRUE,24011,d6c6916e-8782-4902-9e81-b50317f359ba
825,-1.8,1.8,LAC,fe12a4d1-1561-4ce5-8969-f641d99bb4b9,Lactose,TRUE,TRUE,11609,d6c6916e-8782-4902-9e81-b50317f359ba
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,d6c6916e-8782-4902-9e81-b50317f359ba
6358,2.4,1.6,RenCas,6acb51c3-3b86-4dcb-91f1-d6badd079d0a,Rennet Casein,TRUE,TRUE,10597,d6c6916e-8782-4902-9e81-b50317f359ba
2024,-3.2,23.2,SMP,8f94c148-cf60-40cd-82ea-769896c34eb7,Skimmilk Powders,TRUE,TRUE,151483,d6c6916e-8782-4902-9e81-b50317f359ba
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,d6c6916e-8782-4902-9e81-b50317f359ba
3114,0.3,51.1,WMP,9cbeb919-edb1-4829-9d2e-8bbdfcd57353,Wholemilk Powders,TRUE,TRUE,333975,d6c6916e-8782-4902-9e81-b50317f359ba
3254,-8.3,10.5,AMF,f23d4c31-680d-4b8f-8276-bceb256b3f21,Anhydrous Milkfat,TRUE,TRUE,80496,dae18e25-ee8b-43b5-ba35-ba9590c95a89
2811,-0.5,7.2,Butter,09d66cd4-5c19-4867-87dd-7939a3150014,Butter,TRUE,TRUE,55549,dae18e25-ee8b-43b5-ba35-ba9590c95a89
1452,-2.9,1.2,BMP,d2be9094-fe83-4d8f-b385-ee7137aed2fa,Buttermilk Powders,TRUE,TRUE,8894,dae18e25-ee8b-43b5-ba35-ba9590c95a89
2528,-0.7,4.5,Ched,e2d86c9d-e612-4605-bc28-5d2da4a0a373,Cheddar Cheese,TRUE,TRUE,34754,dae18e25-ee8b-43b5-ba35-ba9590c95a89
613,7.9,0.6,LAC,84e5c9a1-407b-44de-8e03-58cad4a68222,Lactose,TRUE,TRUE,4632,dae18e25-ee8b-43b5-ba35-ba9590c95a89
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,dae18e25-ee8b-43b5-ba35-ba9590c95a89
4569,14.9,1.4,RenCas,940b68e2-4bf7-4c47-aafd-9f3100df8270,Rennet Casein,TRUE,TRUE,10881,dae18e25-ee8b-43b5-ba35-ba9590c95a89
1802,1.3,21.8,SMP,dbec1271-97e1-4d8a-bb77-c3a471ba7594,Skimmilk Powders,TRUE,TRUE,167986,dae18e25-ee8b-43b5-ba35-ba9590c95a89
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,dae18e25-ee8b-43b5-ba35-ba9590c95a89
1974,5.5,52.6,WMP,d34c2bfc-b051-4c58-ae3d-8a61a0a88032,Wholemilk Powders,TRUE,TRUE,405143,dae18e25-ee8b-43b5-ba35-ba9590c95a89
5146,2.6,11.6,AMF,f6ac0aa5-b1b1-4e81-8eb4-c62f8e275a39,Anhydrous Milkfat,TRUE,TRUE,81673,e5f83bdb-16de-4e4f-9f22-74ea7e162d73
4146,4,7.9,Butter,d20b7691-acf7-4f34-9681-679ac99ddc7f,Butter,TRUE,TRUE,55850,e5f83bdb-16de-4e4f-9f22-74ea7e162d73
2248,-5.4,1.3,BMP,c8ef3230-5d20-49bb-b894-39267249f256,Buttermilk Powders,TRUE,TRUE,9129,e5f83bdb-16de-4e4f-9f22-74ea7e162d73
3332,0.9,3.8,Ched,d305ce07-0d68-4edb-9118-4fcfa57dc813,Cheddar Cheese,TRUE,TRUE,26883,e5f83bdb-16de-4e4f-9f22-74ea7e162d73
755,-4,1.3,LAC,fd917405-0e1f-400f-b955-9ff8b53316b5,Lactose,TRUE,TRUE,9127,e5f83bdb-16de-4e4f-9f22-74ea7e162d73
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,e5f83bdb-16de-4e4f-9f22-74ea7e162d73
6025,-4.8,1.7,RenCas,46434abc-a0c0-47d9-83a2-09320e79f2c9,Rennet Casein,TRUE,TRUE,11908,e5f83bdb-16de-4e4f-9f22-74ea7e162d73
2329,6.5,23.9,SMP,a0e35e3d-8323-43fc-8764-82ccb39794b3,Skimmilk Powders,TRUE,TRUE,169233,e5f83bdb-16de-4e4f-9f22-74ea7e162d73
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,e5f83bdb-16de-4e4f-9f22-74ea7e162d73
3317,19.8,48.6,WMP,32c17286-b922-42d1-9e85-16eab112c38b,Wholemilk Powders,TRUE,TRUE,343301,e5f83bdb-16de-4e4f-9f22-74ea7e162d73
2724,26.6,8.6,AMF,dd3250dd-706b-4e17-929c-8408416cd7d0,Anhydrous Milkfat,TRUE,TRUE,78594,e60bbeee-5e0d-4b6f-9d94-b7e97c14c601
2541,10.8,5.8,Butter,39698f07-48f6-46cd-9b20-c36eb75f1ccb,Butter,TRUE,TRUE,53086,e60bbeee-5e0d-4b6f-9d94-b7e97c14c601
1400,-13.8,1,BMP,c60eb435-7e69-4a55-a708-11a06573a23d,Buttermilk Powders,TRUE,TRUE,9028,e60bbeee-5e0d-4b6f-9d94-b7e97c14c601
2778,4.4,4.3,Ched,36fed05a-07b3-4a4a-a2b6-5dd4fdd01913,Cheddar Cheese,TRUE,TRUE,38859,e60bbeee-5e0d-4b6f-9d94-b7e97c14c601
502,-7.8,0.1,LAC,645f4eb1-86e5-48a5-ad35-51fefa454eeb,Lactose,TRUE,TRUE,891,e60bbeee-5e0d-4b6f-9d94-b7e97c14c601
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,e60bbeee-5e0d-4b6f-9d94-b7e97c14c601
5441,3,1.1,RenCas,19231528-6c9b-4c06-9cef-8f591dabb239,Rennet Casein,TRUE,TRUE,10306,e60bbeee-5e0d-4b6f-9d94-b7e97c14c601
1521,8.5,21.9,SMP,bc5243e5-c28c-4460-8ba0-9b291b045910,Skimmilk Powders,TRUE,TRUE,199548,e60bbeee-5e0d-4b6f-9d94-b7e97c14c601
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,e60bbeee-5e0d-4b6f-9d94-b7e97c14c601
1856,19.1,56.9,WMP,d9d085d5-8ebd-453f-9b73-7be3432cb773,Wholemilk Powders,TRUE,TRUE,517461,e60bbeee-5e0d-4b6f-9d94-b7e97c14c601
4067,-5.4,8.3,AMF,5f490fde-03af-4f5e-aaf7-a8506defe760,Anhydrous Milkfat,TRUE,TRUE,89818,e6e1e9bb-58f9-4558-950f-c284c646b91a
3783,6.1,6.3,Butter,41ac427a-b1c4-45c5-beba-dffed44fa688,Butter,TRUE,TRUE,68244,e6e1e9bb-58f9-4558-950f-c284c646b91a
2436,-0.4,0.8,BMP,a617aa70-19e3-46b0-bec7-974cdd590029,Buttermilk Powders,TRUE,TRUE,8498,e6e1e9bb-58f9-4558-950f-c284c646b91a
2636,-11.1,3.2,Ched,33c485a7-af1f-4bbc-b0ab-cb3195e6423e,Cheddar Cheese,TRUE,TRUE,34809,e6e1e9bb-58f9-4558-950f-c284c646b91a
,,,LAC,,Lactose,FALSE,FALSE,,e6e1e9bb-58f9-4558-950f-c284c646b91a
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,e6e1e9bb-58f9-4558-950f-c284c646b91a
8776,7.7,0.8,RenCas,8df7292a-f5cf-4e4a-9c9a-1056daa204f7,Rennet Casein,TRUE,TRUE,8835,e6e1e9bb-58f9-4558-950f-c284c646b91a
2598,6.7,22.6,SMP,b1585c34-1d25-4ba7-8b81-7a1c4cd19769,Skimmilk Powders,TRUE,TRUE,246039,e6e1e9bb-58f9-4558-950f-c284c646b91a
,,0.1,SWP,d39b7ba0-06df-4288-a9a1-6881663b17af,Sweet Whey Powder,TRUE,TRUE,911,e6e1e9bb-58f9-4558-950f-c284c646b91a
2874,19.2,57.7,WMP,23a9f5ee-6eb4-43e9-86f8-19845b4a5924,Wholemilk Powders,TRUE,TRUE,627410,e6e1e9bb-58f9-4558-950f-c284c646b91a
3898,-3.8,9,AMF,273b2344-a86d-4e21-9bf5-45f5232160fd,Anhydrous Milkfat,,TRUE,85244,e9289638-fb20-4245-960b-a49cf70ffb5e
3699,1.8,6.5,Butter,9b3255ac-255d-4e90-a24f-44b7cb45526c,Butter,,TRUE,61983,e9289638-fb20-4245-960b-a49cf70ffb5e
4535,17,0.9,BMP,d4df7267-e583-46a7-bb36-f48ba9598921,Buttermilk Powders,,TRUE,8392,e9289638-fb20-4245-960b-a49cf70ffb5e
4381,2.4,2.9,Ched,aec44dd8-8992-4f1b-be48-74d9ce727693,Cheddar Cheese,,TRUE,27398,e9289638-fb20-4245-960b-a49cf70ffb5e
,,,LAC,,Lactose,,FALSE,,e9289638-fb20-4245-960b-a49cf70ffb5e
,,,MPC70,,Milk Protein Concentrate 70,,FALSE,,e9289638-fb20-4245-960b-a49cf70ffb5e
11155,4.6,0.9,RenCas,73a8199a-2cbe-4ab6-8baa-00f9b734faf3,Rennet Casein,,TRUE,8525,e9289638-fb20-4245-960b-a49cf70ffb5e
3855,-0.2,22.1,SMP,b560158b-7f84-4392-a821-c40ede7452d8,Skimmilk Powders,,TRUE,210062,e9289638-fb20-4245-960b-a49cf70ffb5e
3658,2.4,57.2,WMP,c42938d9-7eb4-4933-ad39-981928d0ecaa,Wholemilk Powders,,TRUE,542372,e9289638-fb20-4245-960b-a49cf70ffb5e
5806,-7,7.9,AMF,bd8c3973-930c-4108-869d-05a1f41d0963,Anhydrous Milkfat,TRUE,TRUE,53404,ecb8d8f5-ea1b-46a9-923b-e0373a1395d6
5494,4.1,6.4,Butter,b04c3fe1-5183-448f-bec8-3e3516378aa0,Butter,TRUE,TRUE,43390,ecb8d8f5-ea1b-46a9-923b-e0373a1395d6
1988,1,1.3,BMP,8f5417f8-20e4-47de-a227-7af729d30406,Buttermilk Powders,TRUE,TRUE,8746,ecb8d8f5-ea1b-46a9-923b-e0373a1395d6
3679,2.2,3.8,Ched,5af46a1e-1e93-4733-9e78-7f55ccbc4da5,Cheddar Cheese,TRUE,TRUE,26023,ecb8d8f5-ea1b-46a9-923b-e0373a1395d6
549,1.1,1.3,LAC,61a79bcd-301d-4964-9555-ce3e817624e1,Lactose,TRUE,TRUE,8728,ecb8d8f5-ea1b-46a9-923b-e0373a1395d6
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,ecb8d8f5-ea1b-46a9-923b-e0373a1395d6
5668,12.1,1.7,RenCas,f1a4e8a2-e6c4-42f4-8ab0-f790fb93e4f7,Rennet Casein,TRUE,TRUE,11702,ecb8d8f5-ea1b-46a9-923b-e0373a1395d6
1849,-1.8,23.8,SMP,65dd7814-06c2-46f1-ba9b-b01fc1a4ba14,Skimmilk Powders,TRUE,TRUE,161865,ecb8d8f5-ea1b-46a9-923b-e0373a1395d6
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,ecb8d8f5-ea1b-46a9-923b-e0373a1395d6
3278,1.6,53.8,WMP,93760f10-bc53-4c6f-b52f-a26aceb66c5f,Wholemilk Powders,TRUE,TRUE,365946,ecb8d8f5-ea1b-46a9-923b-e0373a1395d6
4200,10.8,8.6,AMF,dccf7ff3-fffa-4fdb-a331-92ac38fe3d01,Anhydrous Milkfat,TRUE,TRUE,92149,f0b445aa-b10b-4d8f-9041-157820479c82
3145,10.4,6.5,Butter,511a797c-083a-4218-bc4b-4d01e2577e05,Butter,TRUE,TRUE,69974,f0b445aa-b10b-4d8f-9041-157820479c82
2466,-9.5,0.8,BMP,cd4afb29-415b-4e6a-8668-72ab740bcb83,Buttermilk Powders,TRUE,TRUE,8310,f0b445aa-b10b-4d8f-9041-157820479c82
3002,-0.6,3.1,Ched,697b407a-ccb5-47f2-ac23-8a9e5f4c4f57,Cheddar Cheese,TRUE,TRUE,32805,f0b445aa-b10b-4d8f-9041-157820479c82
,,,LAC,,Lactose,FALSE,FALSE,,f0b445aa-b10b-4d8f-9041-157820479c82
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,f0b445aa-b10b-4d8f-9041-157820479c82
7576,4.5,0.8,RenCas,5670152a-1ea9-4f5e-980c-f7a1e2db38a2,Rennet Casein,TRUE,TRUE,8486,f0b445aa-b10b-4d8f-9041-157820479c82
